9,1,Acyrthosiphon pisum,Lab,28,2.4,,2.4,,,150.4,,150.4,,Egg to adult generation time = nymph to adult,,"Ottawa, Canada",45.249712,-75.801082,0.575876399999999,1.10900740000001,E,Pea,Forb/herb,N,Lathyrus,Fabaceae,Plant,"In laboratory experiments, alternating temperatures resulted in higher intrinsic rates of increase (rm) in Acyrthosiphon pisum (Harris) than constant temperatures within the range of temperature favourable for the growth and reproduction of this aphid. This difference was due to slightly faster development and earlier attainment of maximum fecundity at alternating temperatures. Preliminary mathematical models relating rm to constant and to alternating temperatures of 5, 10 and 15 deg (amplitude were derived and are given. The average deviation between empirical and computed values is 2%. The efficacy of these models is restricted to temperatures favourable for the development and reproduction of A. pisum.","Siddiqui, W. H., C. A. Barlow and P. A. Randolph",1973,"Effects of some constant and alternating temperatures on population growth of the pea aphid, Acyrthosiphon pisum (Homoptera: Aphididae)",Canadian Entomologist,105,145-156,Hemiptera,Aphididae,Acyrthosiphon,pisum,4.5,Body,"Apterous female: 4.9, Pterous femalte: 4.1","Zhang, G. and Zhong, T. (1983). Economic insect fauna of China. Fasc. 25. Homoptera: Aphidinea, Part (I), p330.",11,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.3147,0,Included
10,1,Adelges tsugae,Lab,NA,,,3.9,,,,,,,,,"Virginia, USA ",38.0034008,-79.42090105,2.9252224,8.5089321,E,Hemlock,N,Tree,Tsuga,Pinaceae,Plant,"There are three generations of hemlock woolly adelgid, Adelges tsugae, that develop on the secondary host Tsuga spp. Two of these generations, the progrediens and sexupara, are present concurrently in the spring. Sistens are present from early summer until the following spring. Constant temperature studies were conducted to quantify the influence of temperature on hemlock woolly adelgid progrediens development and to develop a degree-day model. Progrediens development in the field (Virginia, USA) was also sampled in 1999 to test the accuracy of the model. Hemlock woolly adelgid progrediens developed at temperatures ranging from 4 to 22�?C. The duration of first-instar progrediens was less dependent on temperature than in the other nymphal stages and may have been a result of the difficulty in determining the median point of settled first-instar nymphs and the inability to distinguish progrediens from sexuparae at this stage. The duration of development from second stadium to adult was highly dependent on temperature. Using this range of progrediens stages, it was determined that the low temperature threshold was 3.9�?C and requires 222 degree-days to reach the adult stage. The number of degree-days needed to complete development in the field ranged from 110 to 123% of degree-days required to complete development in the laboratory.","Salom, S. M., A. A. Sharov, et al.",2002,Influence of temperature on development of hemlock woolly adelgid (Homoptera: Adelgidae) progrediens,Journal of Entomological Science ,37, 166-176,Hemiptera,Adelgidae,Adelges,tsugae,1.12,Body,Averaged: [Sexuparae(early spring): 1.09; Progredien(early spring): 0.87; Sistens(late spring): 1.41],https://inspection.canada.ca/en/plant-health/invasive-species/insects/hemlock-woolly-adelgid/fact-sheet,1,wood,N,Y,"https://www.cabidigitallibrary.org/doi/10.1079/cabicompendium.3270#:~:text=The%20hemlock%20woolly%20adelgid%20(Adelges%20tsugae)%20utilizes%20hemlock%20as%20its,are%20the%20preferred%20feeding%20sites.",0,Included
11,6,Adelges tsugae,Lab,NA,0,,0,,,,,,,,Threshold when second instar resume development,"Taughannock Falls State Park, New York, USA",42.53685205,-76.62094005,0.026813500000003,0.059231699999998,,Tsuga,N,Tree,Tsuga,Pinaceae,Twig,"Hemlock woolly adelgid (Adelges tsugae) is the most important pest of hemlocks in the eastern United States, where it completes three generations a year. We investigated the impact of temperature (8, 12, 16, and 20°C) on the estivation and postaestivation stages of the A. tsugae sistens generation. Temperature significantly impacted development and survival of this generation. The highest mortality occurred at the coolest temperature (8°C). Adelges tsugae developed rapidly as the temperature increased and optimum temperatures for development ranged between 17 and 22°C for the different instars. The estimated lower temperature threshold was 0°C for second instar nymphs and 3 –5°C for the other instars and the preoviposition period. Estivating first-instar sistentes resumed development (as evidenced by segments becoming visible) after 40–100 d at the constant temperatures (fastest at 16°C) then required only 105 degree-days (DD) for 50% of the individuals to molt. Subsequent instars developed rapidly (another 470 DD total to reach adult), and oviposition began at ~623 DD from the time the first instars resumed development. This study provides valuable data required to develop an annual phenology model for A. tsugae which will assist in timing monitoring and control treatments.","Limbu, S., Keena, M. A., Dietschler, N., et al.",2022,Estivation and Postestivation Development of Hemlock Woolly Adelgid (Adelges tsugae)(Hemiptera: Adelgidae) at Different Temperatures,Environmental Entomology,51.6,1201-1217,Hemiptera,Adelgidae,Adelges,tsugae,1.12,Body,Averaged: [Sexuparae(early spring): 1.09; Progredien(early spring): 0.87; Sistens(late spring): 1.41],https://inspection.canada.ca/en/plant-health/invasive-species/insects/hemlock-woolly-adelgid/fact-sheet,1,wood,N,Y,"https://www.cabidigitallibrary.org/doi/10.1079/cabicompendium.3270#:~:text=The%20hemlock%20woolly%20adelgid%20(Adelges%20tsugae)%20utilizes%20hemlock%20as%20its,are%20the%20preferred%20feeding%20sites.",0,Included
12,3,Adelphocoris fasciaticollis,Lab,NA,6.26,6.26,3.04,,188.81,366.73,,555.54,,,"Specific location of source population cannot be located, the municipal was used. ","Cangzhou, Hebei, China",38.17485655,116.87109385,1.3987367,2.3443899,,Green bean,Forb/herb,N,Phaseolus,Fabaceae,Seed,"Subsequent to the widespread adoption of Bt transgenic cotton in China and an associated reduction in pesticide use, Adelphocoris spp. (Hemiptera: Miridae) are the key pests of this crop. Three species (Adelphocoris suturalis, Adelphocoris fasciaticollis and Adelphocoris lineolatus) are found in Chinese Bt cotton fields, each with a distinct geographic distribution and phenology. In the present study, the development and fecundity of the three species are compared in the laboratory at various temperatures in the range 10–35 °C. Although nymphal development and adult moulting occurs under all temperature regimes, egg eclosion is not observed at 10 °C. In general, egg and nymphal development periods decrease with increasing temperature up to 30 °C. The lower and upper development thresholds are, respectively, 5.6 and 40.1 °C for A. suturalis eggs; 5.0 and 38.4 °C for nymphs; 6.3 and 39.0 °C for A. fasciaticollis eggs, 3.0 and 41.9 °C for nymphs; 5.6 and 41.3 °C for A. lineolatus eggs; and 6.2 and 38.8 °C for nymphs. Thermal constants are 189.9 degree days (DD) (egg) and 308.8 DD (nymph) for A. suturalis, 188.8 DD (egg) and 366.7 DD (nymph) for A. fasciaticollis, and 231.7 DD (egg) and 291.6 DD (nymph) for A. lineolatus. Temperatures above 30 °C affect egg development of A. fasciaticollis and A. lineolatus adversely, but not that of A. suturalis. At the same time, nymphal survival of A. suturalis is reduced at 10 °C. Longevity of all species declines with increasing temperature, whereas extremes of temperature (i.e. 10 and 35 °C) interfere with oviposition. The estimated optimum range for oviposition is 23–25 °C, irrespective of species. In general, development and fecundity of the three Adelphocoris spp. is consistent with their respective distribution and seasonal dynamics. The present study provides insight into the distribution and phenology of Adelphocoris spp., and contributes to the modelling of their population dynamics.","Lu, Y., Wu, K., Wyckhuys, K. G., et al.",2009,Comparative study of temperature-dependent life histories of three economically important Adelphocoris spp.,Physiological Entomology,34.4,318-324,Hemiptera,Miridae,Adelphocoris,fasciaticollis,6,Body,Averaged:5-7,"Zhang, S. (1985). Economic Insect Fauna of China. Fasc. 31. Hemiptera (1). p 198",NA,NA,NA,NA,,0,Included
13,3,Adelphocoris lineolatus,Lab,NA,5.58,5.58,6.23,,231.66,291.664,,523.324,,,,"Langfang, Hebei, China",39.27631945,116.68234535,1.6147085,1.14277850000001,,Green bean,Forb/herb,N,Phaseolus,Fabaceae,Seed,"Subsequent to the widespread adoption of Bt transgenic cotton in China and an associated reduction in pesticide use, Adelphocoris spp. (Hemiptera: Miridae) are the key pests of this crop. Three species (Adelphocoris suturalis, Adelphocoris fasciaticollis and Adelphocoris lineolatus) are found in Chinese Bt cotton fields, each with a distinct geographic distribution and phenology. In the present study, the development and fecundity of the three species are compared in the laboratory at various temperatures in the range 10–35 °C. Although nymphal development and adult moulting occurs under all temperature regimes, egg eclosion is not observed at 10 °C. In general, egg and nymphal development periods decrease with increasing temperature up to 30 °C. The lower and upper development thresholds are, respectively, 5.6 and 40.1 °C for A. suturalis eggs; 5.0 and 38.4 °C for nymphs; 6.3 and 39.0 °C for A. fasciaticollis eggs, 3.0 and 41.9 °C for nymphs; 5.6 and 41.3 °C for A. lineolatus eggs; and 6.2 and 38.8 °C for nymphs. Thermal constants are 189.9 degree days (DD) (egg) and 308.8 DD (nymph) for A. suturalis, 188.8 DD (egg) and 366.7 DD (nymph) for A. fasciaticollis, and 231.7 DD (egg) and 291.6 DD (nymph) for A. lineolatus. Temperatures above 30 °C affect egg development of A. fasciaticollis and A. lineolatus adversely, but not that of A. suturalis. At the same time, nymphal survival of A. suturalis is reduced at 10 °C. Longevity of all species declines with increasing temperature, whereas extremes of temperature (i.e. 10 and 35 °C) interfere with oviposition. The estimated optimum range for oviposition is 23–25 °C, irrespective of species. In general, development and fecundity of the three Adelphocoris spp. is consistent with their respective distribution and seasonal dynamics. The present study provides insight into the distribution and phenology of Adelphocoris spp., and contributes to the modelling of their population dynamics.","Lu, Y., Wu, K., Wyckhuys, K. G., et al.",2009,Comparative study of temperature-dependent life histories of three economically important Adelphocoris spp.,Physiological Entomology,34.4,318-324,Hemiptera,Miridae,Adelphocoris,lineolatus,8,Body,Averaged: 7.5-9.5,https://www.britishbugs.org.uk/heteroptera/Miridae/adelphocoris_lineolatus.html,39,both,Y,Y,https://plantwiseplusknowledgebank.org/doi/10.1079/pwkb.species.3290#sec-4,0,Included
14,3,Adelphocoris suturalis,Lab,NA,5.6,5.6,5.03,,189.86,308.83,,498.69,,,,"Xinxiang, Henan, China",35.3021133,113.9202062,0.32,0.320000000000007,,Green bean,Forb/herb,N,Phaseolus,Fabaceae,Seed,"Subsequent to the widespread adoption of Bt transgenic cotton in China and an associated reduction in pesticide use, Adelphocoris spp. (Hemiptera: Miridae) are the key pests of this crop. Three species (Adelphocoris suturalis, Adelphocoris fasciaticollis and Adelphocoris lineolatus) are found in Chinese Bt cotton fields, each with a distinct geographic distribution and phenology. In the present study, the development and fecundity of the three species are compared in the laboratory at various temperatures in the range 10–35 °C. Although nymphal development and adult moulting occurs under all temperature regimes, egg eclosion is not observed at 10 °C. In general, egg and nymphal development periods decrease with increasing temperature up to 30 °C. The lower and upper development thresholds are, respectively, 5.6 and 40.1 °C for A. suturalis eggs; 5.0 and 38.4 °C for nymphs; 6.3 and 39.0 °C for A. fasciaticollis eggs, 3.0 and 41.9 °C for nymphs; 5.6 and 41.3 °C for A. lineolatus eggs; and 6.2 and 38.8 °C for nymphs. Thermal constants are 189.9 degree days (DD) (egg) and 308.8 DD (nymph) for A. suturalis, 188.8 DD (egg) and 366.7 DD (nymph) for A. fasciaticollis, and 231.7 DD (egg) and 291.6 DD (nymph) for A. lineolatus. Temperatures above 30 °C affect egg development of A. fasciaticollis and A. lineolatus adversely, but not that of A. suturalis. At the same time, nymphal survival of A. suturalis is reduced at 10 °C. Longevity of all species declines with increasing temperature, whereas extremes of temperature (i.e. 10 and 35 °C) interfere with oviposition. The estimated optimum range for oviposition is 23–25 °C, irrespective of species. In general, development and fecundity of the three Adelphocoris spp. is consistent with their respective distribution and seasonal dynamics. The present study provides insight into the distribution and phenology of Adelphocoris spp., and contributes to the modelling of their population dynamics.","Lu, Y., Wu, K., Wyckhuys, K. G., et al.",2009,Comparative study of temperature-dependent life histories of three economically important Adelphocoris spp.,Physiological Entomology,34.4,318-324,Hemiptera,Miridae,Adelphocoris,suturalis,6.5,Body,Averaged:6-7,"Zhang, S. (1985). Economic Insect Fauna of China. Fasc. 31. Hemiptera (1). p 199",NA,NA,NA,NA,,0,Included
15,6,Adoxophyes orana,Field,NA,,,,,,,,1576.334,,,"Threshold used: 6.2; 3 peaks / year measured as male flight, eggAdDD calculated from the regression’",Greece | N,39.99138825,24.39828175,1.75750065,10.5710565,,NA,NA,NA,NA,NA,NA,"The phenology and population dynamics of the tortricid moth Adoxophyes orana were studied using pheromone traps and periodic sampling of shoots and fruits sampling in peach orchards in northern Greece (latitude 40.3° North). We combined diapause and development in a day-degree model of A. orana phenology. Each year adult activity occurred in early May or after 418 day-degrees had been accumulated from 1 February, when diapause development is completed. Larval activity began in early spring (March). According to larval instar distribution, by October diapause course is irreversible. Combining data on trap captures and larval activity reveals three distinct generations in the area. Larval densities increased at the end of summer when also fruit damage is possible. Three parasitoids were identified, Colpoclypeus florus being the most abundant. Applying the Weibull function and a logistic distribution to cumulative percentage of trap captures and larval development, respectively, the phenology of A. orana is forecasted with the accumulated day-degrees. The prediction of the models agrees well with the observed flight curves of A. orana males. The practical implications concerning population dynamics and use of the models for control of this pest are discussed.","Milonas, P. G. and Savopoulou-Soultani, M.",2006,Seasonal abundance and population dynamics of Adoxophyes orana (Lepidoptera: Tortricidae) in northern Greece,International Journal of Pest Management,52.1,45-51,Lepidoptera,Tortricidae,Adoxophyes,orana,18.75,Wingspan,Wingspan; Female:19-22; Male: 15-19,https://massnrc.org/pests/pestFAQsheets/summer%20fruit%20tortrix%20moth.htm,43,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.11253,1,Included
16,6,Adoxophyes orana,Field,NA,,,,,,,,,691.3667,,"Threshold used: 7.2; three genreations/year: first 526.8, sec 967.5667, third 691.3667","Veria, Greece; Velvendo, Greece",40.36656225,22.119334375,0.217479399999998,0.278475549999998,,Peach,N,Tree,Prunus,Rosaceae,NA,"A 3-parameter Boltzman and a 4-parameter Logistic non-linear regression model were constructed to simulate the emergences and seasonal dynamics of the major moth pest complex of peach including Anarsia lineatella (Lepidoptera: Gelechiidae), Grapholitha (Cydia) molesta (Lepidoptera: Tortricidae) and Adoxophyes orana (Lepidoptera: Tortricidae). Model development used 4 yr (2004–2007) climatic data and field observations in peach orchards located in two separate regions in northern Greece. Model performance was evaluated by using the Adjusted r2 and the Akaike and Bayes-Schwartz information criteria. Applied models had a very high prediction capability in most of the cases. The Akaike and Bayes–Schwartz information values of the 4-parameter Logistic model provided better estimates in most data sets. According to the Logistic equation, 50% of the cumulative number of male moths for the 1st, 2nd and 3rd generations of A. lineatella occurred at 151, 785 and 1513 degree-days respectively, for G. molesta at 654, 785 and 1251, and for A. orana at 406, 1260 and 2141 degree-days (Biofix: 1st March in all cases). In addition, a simplified theoretical degree-day model adjustment was attempted to generate simultaneously a multispecies moth phonological model for the above species, in order to outline perspectives in Integrated Pest management (IPM). The unique proposed model revealed differences in the phenology of the three species, and can simplify calculations and recommendations to pest control advisors, based on a common base temperature and biofix.","Damos, P. T., and Savopoulou-Soultani, M.",2010,Development and statistical evaluation of models in forecasting moth phenology of major lepidopterous peach pest complex for integrated pest management programs,Crop Protection,29.1,1190-1199,Lepidoptera,Tortricidae,Adoxophyes,orana,18.75,Wingspan,Wingspan; Female:19-22; Male: 15-19,https://massnrc.org/pests/pestFAQsheets/summer%20fruit%20tortrix%20moth.htm,43,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.11253,1,Included
17,1,Adoxophyes orana,Lab,NA,6.81,,,6.5,,,121.06,501.7,,"Egg+larvae = 6.2C threshold, 380.65 DD",,Greece | N,39.99138825,24.39828175,1.75750065,10.5710565,,Peach,N,Tree,Prunus,Rosaceae,Leaf,"Laboratory studies were conducted to assess the effect of temperature on the development, survival, fecundity, and longevity of Adoxophyes orana (Fischer von R??slerstamm) at 5 different constant temperatures (14, 17, 21, 25, and 30�?C). Total developmental time ranged from 50.2 d at 14�?C to 20.7 d at 25�?C. The lower developmental threshold for each instar and total larval stage ranged from 4.9 to 7.1�?C. On average 333.3 DD are required for total larval development. Survival for total larval stage was reduced substantially at the lower and higher temperatures examined. The mean longevity for females was 13.5 d at 14�?C and 7.6 d at 30�?C, whereas for males, mean longevity ranged from 14.9 d at 21�?C to 7.9 d at 30�?C. Females laid the fewest eggs (70.6) at 14�?C. Intrinsic rate of increase ranges from 0.0285 at 30�?C to 0.1314 at 25�?C. Extreme temperatures had a negative effect on life table parameters. The effect of temperature on life history patterns of A. orana is discussed with respect to control methods and phenology models.","Milonas, P. G. and M. Savopoulou-Soultani",2000,"Development, survivorship, and reproduction of Adoxophyes orana (Lepidoptera: Tortricidae) at constant temperatures",Annals of the Entomological Society of America,93,96-102,Lepidoptera,Tortricidae,Adoxophyes,orana,18.75,Wingspan,Wingspan; Female:19-22; Male: 15-19,https://massnrc.org/pests/pestFAQsheets/summer%20fruit%20tortrix%20moth.htm,43,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.11253,1,Included
18,6,Adoxophyes orana,Field,NA,,,,,,,,808.3667,,,"Threshold: 7.2; three peaks, accumulated dd averaged over three years: 808.3667, 1690.633, 2632.4","Shunping, Hebei, China",38.9311745,115.0595269,0.379701399999995,0.444676400000006,,Peach,N,Tree,Prunus,Rosaceae,NA,"The successful management of lepidopteran moths in orchards usually depends on the precise forecast of adult activity. However, the seasonal phenology of moths varies between crop cultivars and years, making it difficult to schedule the control measures. Here, we monitored male flight activity of oriental fruit moth Grapholita molesta and summer fruit tortrix moth Adoxophyes orana by using sex pheromone traps in peach orchards of three different cultivars for three successive years. We developed a logistic multiple-peaks model to fit data and then calculated degree-days (DD) required for male activity and neonate emergency. Results show that G. molesta and A. orana males had 4–5 and 3 flight peaks per year, respectively. The seasonal phenology of G. molesta or A. orana was quite stable with an identical timing of each flight peak between cultivars in a year. The flight activity was usually higher in the second and third peaks for both moths, with a higher cumulative number of G. molesta males captured than that of A. orana. Compared to A. orana, G. molesta emerged early in spring and required lower degree-days to reach the subsequent flight peaks and for neonate emergency. Our results suggest that to decline the possibility of outbreaks of moths during the growing seasons, pheromone traps should be scheduled in April with a cumulative DD between 49.6 and 207.1 for G. molesta and in mid-May–early June with a cumulative DD between 450.4 and 866.7 for A. orana, aiming to trap the newly emerged male adults or disrupting female mating success of overwintered moths in orchards. Based on the thermal requirement for egg hatching (i.e., 79.4 DD for G. molesta and 90.0 DD for A. orana), insecticide treatments would be applied in late-April–early May and late May–early June to reduce the field population density of neonates of G. molesta and A. orana, respectively, to reduce fruit damage in orchards. Furthermore, pheromone traps set up in late July–early August (573.8–1025.2 DD) for G. molesta and in mid-September (1539.7–1788.9 DD) for A. orana may suppress overwintering populations and thus decrease pest infestation in next year.","Ma, A., Zhang, H., Ran, H., et al.",2023,Prediction of seasonal population dynamics of Grapholita molesta (Busck) and Adoxophyes orana (Fischer von Röslerstamm) in peach orchards using sex pheromone trap and degree-days and its implications in pest management,Frontiers in Agronomy,5,1269977,Lepidoptera,Tortricidae,Adoxophyes,orana,18.75,Wingspan,Wingspan; Female:19-22; Male: 15-19,https://massnrc.org/pests/pestFAQsheets/summer%20fruit%20tortrix%20moth.htm,43,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.11253,1,Included
19,1,Agasicles hygrophila,Lab,NA,,,,,,,,,,,,"Rodney, New Zealand",-36.2889232,174.5810061,1.1810622,1.36935540000002,,Alligator Weed,Forb/herb,N,Alternanthera,Amaranthaceae,Plant,"Agasicles hygrophila was introduced into New Zealand in 1982 for the biological control of alligator weed, Alternanthera philoxeroides. The optimum temperature for A. hygrophila development was 27-30 deg C where development time was 19-20 days. Mortality was lowest (13-14%) at temperatures between 23-25 deg C. The estimated lower development threshold for A. hygrophila was 13.3 deg C. Adult beetles reared at 23-27 deg C were heavier than those reared at 15-20 deg C and 30 deg C, and females were heavier than males. There was significant mortality of adults during exposure to low temperatures. Mortality was 92% for adults exposed for four weeks at 10 deg C and 70% for adults exposed for 12 weeks at 15 deg C. The number of eggs laid subsequently decreased as the time adults were exposed to chilling was increased. Viability decreased as the temperature to which adults were exposed was lowered, and with increased chilling time. Females survived longer than males when chilled at 10 deg and 15 deg C. All adults died when chilled for 13 h at -8 deg C; at 2 deg and -4 deg C there was high adult survival, but the viability of eggs laid was low. These results suggest the over-wintering capacity of A. hygrophila is much reduced when exposed to temperatures of 15 deg C and below. ","Stewart, C. A., R. B. Chapman, et al. ",1999,"The effect of temperature on the development and survival of Agasicles hygrophila Selman & Vogt (Coleoptera: Chrysomelidae), a biological control agent for alligator weed (Alternanthera philoxeroides). ",New Zealand Journal of Zoology ,26, 11-20,Coleoptera,Chrysomelidae,Agasicles,hygrophila,6,Body,Averaged: 5.0-7.0,https://entnemdept.ufl.edu/creatures/beneficial/beetles/alligatorweed_flea_beetle.htm,1,herb,Y,N,"https://biocontrol.entomology.cornell.edu/weedfeed/Agasicles.php#:~:text=Host%2Drange%20studies%20in%20Argentina,was%20done%20in%20North%20America.&text=Alligatorweed%20(Alternanthera%20philoxeroides).",0,Included
20,1,Aglais urticae,Lab,NA,10.6,,,,,,,302.8,,,,"Birmingham, United Kingdom",52.4948794,-1.88124515,0.227652800000001,0.3048069,,Common Nettle,Forb/herb,N,Urtica,Urticaceae,Leaf,"Four species of nymphalids, Aglais urticae, Inachis io, Polygonia c-album and Vanessa atalanta, share the same primary host plant, Urtica dioica, but have different margins to their UK and European ranges. Their developmental responses to a series of constant temperatures were measured. Degree-day requirements were found broadly to explain the relative distributions and differences in voltinism of A. urticae, P. c-album and I. io. The migrant V. atalanta did not fit into the predicted pattern, and this species may be more limited by its ability to overwinter. Although the most northerly distributed species, A. urticae, had the lowest degree-day requirement, it had the highest developmental threshold and performed best (for mortality, pupal weight and relative growth rate) at high experimental temperatures. It is suggested that this may be due to the gregarious nature of its larvae and their possible ability to thermoregulate. At southern margins, different distributional limits may be explained partly by larval gregariousness (a more northern trait) and maximum temperatures at which development is possible. Limits to the distributions of these mobile species are at least partially explicable by the interaction of climatic patterns and thermal biology. A rapid response to climate change is predicted, and has already been observed in two of the species.","Bryant, S. R., C. D. Thomas, et al.",1997,"Nettle-feeding nymphalid butterflies: temperature, development and distribution",Ecological Entomology ,22, 390-398,Lepidoptera,Nymphalidae,Aglais,urticae,5.5,Wingspan,Wingspan; Averaged: 5-6,https://www.butterfliesandmoths.org/species/Aglais-urticae,2,herb,Y,N,https://luontoportti.com/en/t/817/small-tortoiseshell,0,Included
21,1,Agrilus anxius,Field,NA,8,,,,,,,151,,Columbus population; dd was mean of observations in three years,,"Columbus, Ohio",39.9830009,-82.9907458,0.348614600000005,0.438867799999997,,European white birch,N,Tree,Betula,Betulaceae,NA,"Adult emergence of Agrilus anxius, a destructive pest of white-barked birches (Betula spp.) in urban environments, was monitored in Columbus and Wooster, Ohio, in 1981-83. In both localities, emergence from European white birches (B. pendula) began in late May or early June and ended by early July. The best linear regression models for predicting 10% adult emergence were based on a base temperature of 8�?C and a starting date of 1 May for Columbus and on a base temperature of 10�?C and a starting date of 1 April for Wooster. A mean day-degree summation model was an even more precise prediction method for beetle emergence. Both prediction methods were considered to be more reliable for targeting dates for spray applications than were calendar dates. ","Akers, R. C. and D. G. Nielsen",1984,Predicting Agrilus anxius Gory (Coleoptera: Buprestidae) adult emergence by heat unit accumulation,Journal of Economic Entomology,77, 1459-1463,Coleoptera,Buprestidae,Agrilus,anxius,9.5,Body,Averaged: 7.0-12.0,https://www.forestresearch.gov.uk/tools-and-resources/fthr/pest-and-disease-resources/bronze-birch-borer-agrilus-anxius/,1,wood,N,Y,https://gd.eppo.int/taxon/AGRLAX/download/datasheet_pdf,1,Included
22,1,Agrilus anxius,Field,NA,10,,,,,,,152.6667,,Wooster population; dd was mean of observations in three years,,"Wooster, Ohio",40.8068757,-81.93280225,0.118419400000001,0.094345500000003,,European white birch,N,Tree,Betula,Betulaceae,NA,"Adult emergence of Agrilus anxius, a destructive pest of white-barked birches (Betula spp.) in urban environments, was monitored in Columbus and Wooster, Ohio, in 1981-83. In both localities, emergence from European white birches (B. pendula) began in late May or early June and ended by early July. The best linear regression models for predicting 10% adult emergence were based on a base temperature of 8�?C and a starting date of 1 May for Columbus and on a base temperature of 10�?C and a starting date of 1 April for Wooster. A mean day-degree summation model was an even more precise prediction method for beetle emergence. Both prediction methods were considered to be more reliable for targeting dates for spray applications than were calendar dates. ","Akers, R. C. and D. G. Nielsen",1984,Predicting Agrilus anxius Gory (Coleoptera: Buprestidae) adult emergence by heat unit accumulation,Journal of Economic Entomology,77, 1459-1463,Coleoptera,Buprestidae,Agrilus,anxius,9.5,Body,Averaged: 7.0-12.0,https://www.forestresearch.gov.uk/tools-and-resources/fthr/pest-and-disease-resources/bronze-birch-borer-agrilus-anxius/,1,wood,N,Y,https://gd.eppo.int/taxon/AGRLAX/download/datasheet_pdf,1,Included
23,6,Agrilus planipennis,Field,NA,,,,,,,587,,,,Threshold used: 10; Specific locations taken from Fig .1,"Ontario, Canada | SE; Michigan, USA | N; Ohio, USA | NE; West Virginia, USA | N; Pennsylvania, USA | SE",42.733499485,-80.74470106,1.597356715,4.19274016,,NA,NA,NA,NA,NA,NA,"Management responses to invasive forest insects are facilitated by the use of detection traps ideally baited with species-specific semiochemicals. Emerald ash borer, Agrilus planipennis Fairmaire, is currently invading North American forests, and since its detection in 2002, development of monitoring tools has been a primary research objective. We compared six trapping schemes for A. planipennis over 2 yr at sites in four U.S. states and one Canadian province that represented a range of background A. planipennis densities, canopy coverage, and ash basal area. We also developed a region-wide phenology model. Across all sites and both years, the 10th, 50th, and 90th percentile of adult flight occurred at 428, 587, and 837 accumulated degree-days, respectively, using a base temperature threshold of 10°C and a start date of 1 January. Most trapping schemes captured comparable numbers of beetles with the exception of purple prism traps (USDA APHIS PPQ), which captured significantly fewer adults. Trapping schemes varied in their trap catch across the gradient of ash basal area, although when considering trap catch as a binary response variable, trapping schemes were more likely to detect A. planipennis in areas with a higher ash component. Results could assist managers in optimizing trap selection, placement, and timing of deployment given local weather conditions, forest composition, and A. planipennis density.","Tobin, P. C., Strom, B. L., Francese, J. A., et al.",2021,Evaluation of trapping schemes to detect emerald ash borer (Coleoptera: Buprestidae),Journal of Economic Entomology,114.3,1201-1210,Coleoptera,Buprestidae,Agrilus,planipennis,13.5,Body,Averaged: 12.0-15.0,https://www.cabidigitallibrary.org/doi/full/10.1079/cabicompendium.3780#sec-5,16,wood,N,Y,https://www.cabidigitallibrary.org/doi/full/10.1079/cabicompendium.3780#sec-17,1,Included
